"Adverb","Adjective","a","b","c","d","GStat","Frequency"
"totally","faultless",1,5690,90,98358002,8.51498281409279,"higher"
"totally","favourable",1,5690,1456,98356636,3.11613169655627,"higher"
"totally","fearless",2,5689,152,98357940,17.699319084489,"higher"
"totally","fictitious",1,5690,166,98357926,7.30447765754364,"higher"
"totally","fit",1,5690,3155,98354937,1.76648296039793,"higher"
"totally","flabbergasted",1,5690,42,98358050,10.0211568989173,"higher"
"totally","flat",5,5686,5688,98352404,17.8662963315968,"higher"
"totally","flattering",1,5690,253,98357839,6.47380455328931,"higher"
"totally","flexible",3,5688,2376,98355716,12.7704800509697,"higher"
"totally","fluent",1,5690,348,98357744,5.84824629361437,"higher"
"totally","flummoxed",1,5690,19,98358073,11.5768481496879,"higher"
"totally","foreign",8,5683,15935,98342157,20.4201017458977,"higher"
"totally","forgettable",2,5689,29,98358063,24.2027655938092,"higher"
"totally","forgotten",1,5690,519,98357573,5.06957293335672,"higher"
"totally","frank",2,5689,554,98357538,12.5916739255724,"higher"
"totally","fraudulent",1,5690,261,98357831,6.41258910180914,"higher"
"totally","free",28,5663,19405,98338687,126.45403702639,"higher"
"totally","free-standing",2,5689,153,98357939,17.6733756769153,"higher"
"totally","fresh",3,5688,6602,98351490,7.12996109784963,"higher"
"totally","freshwater",1,5690,299,98357793,6.14562505113564,"higher"
"totally","friendless",1,5690,41,98358051,10.0686647649415,"higher"
"totally","friendly",1,5690,3821,98354271,1.46054737653308,"higher"
"totally","frightened",1,5690,2119,98355973,2.44255188993652,"higher"
"totally","frivolous",1,5690,214,98357878,6.803401053777,"higher"
"totally","frozen",1,5690,1437,98356655,3.14019499516665,"higher"
"totally","frustrated",1,5690,669,98357423,4.57959866840371,"higher"
"totally","frustrating",1,5690,598,98357494,4.79559348050948,"higher"
"totally","frustration-free",1,5690,0,98358092,19.5152596699728,"higher"
"totally","fucking",2,5689,2322,98355770,7.06960354906367,"higher"
"totally","fulfilled",2,5689,187,98357905,16.8793419792456,"higher"
"totally","fulfilling",1,5690,122,98357970,7.9131581383888,"higher"
"totally","full",3,5688,28007,98330085,0.936556958140102,"higher"
"totally","functional",1,5690,1958,98356134,2.58192705294956,"higher"
"totally","futile",1,5690,348,98357744,5.84824629361437,"higher"
"totally","gay",1,5690,1607,98356485,2.93631433100461,"higher"
"totally","general",1,5690,35068,98323024,0.643105044230465,"lower"
"totally","generous",1,5690,2257,98355835,2.33236273855411,"higher"
"totally","genuine",1,5690,3255,98354837,1.71565517238901,"higher"
"totally","geometric",1,5690,583,98357509,4.84462216517239,"higher"
"totally","glamorised",1,5690,3,98358089,15.0169256015878,"higher"
"totally","global",1,5690,3520,98354572,1.58980145732249,"higher"
"totally","good",4,5687,78178,98279914,0.0630834606070969,"lower"
"totally","gorgeous",1,5690,602,98357490,4.7827339753369,"higher"
"totally","gormless",1,5690,36,98358056,10.3248627680057,"higher"
"totally","gratis",2,5689,12,98358080,27.5490019892963,"higher"
"totally","great",1,5690,44357,98313735,1.24828538637906,"lower"
"totally","groundless",4,5687,82,98358010,45.7172063316274,"higher"
"totally","guileless",1,5690,27,98358065,10.8901216626152,"higher"
"totally","guilt-ridden",1,5690,20,98358072,11.4769221229905,"higher"
"totally","gung-ho",1,5690,32,98358060,10.5565606865827,"higher"
"totally","gutless",1,5690,20,98358072,11.4769221229905,"higher"
"totally","haphazard",3,5688,260,98357832,25.7700049155606,"higher"
"totally","happy",14,5677,11302,98346790,59.1100204071341,"higher"
"totally","hardness-free",1,5690,2,98358090,15.6964060671367,"higher"
"totally","harmless",3,5688,633,98357459,20.4946993444587,"higher"
"totally","healthy",1,5690,3524,98354568,1.58799316268158,"higher"
"totally","heartbroken",1,5690,120,98357972,7.94584947058999,"higher"
"totally","heartless",1,5690,131,98357961,7.7724069869694,"higher"
"totally","helpless",8,5683,783,98357309,66.8018827898859,"higher"
"totally","heterosexual",1,5690,368,98357724,5.73895522177866,"higher"
"totally","hideous",1,5690,419,98357673,5.48560994185364,"higher"
"totally","hip",2,5689,330,98357762,14.6331652750547,"higher"
"totally","holistic",1,5690,254,98357838,6.46604619971667,"higher"
"totally","homogeneous",2,5689,487,98357605,13.0985350535591,"higher"
"totally","homogenised",1,5690,9,98358083,13.0146414679324,"higher"
"totally","homogenous",1,5690,37,98358055,10.2709178567377,"higher"
"totally","homosexual",2,5689,721,98357371,11.5587629901303,"higher"
"totally","honest",21,5670,2829,98355263,162.132445211658,"higher"
"totally","horrible",1,5690,1602,98356490,2.94196634205706,"higher"
"totally","horrified",1,5690,553,98357539,4.94671668964812,"higher"
"totally","hostile",1,5690,1607,98356485,2.93631433100461,"higher"
"totally","hot",1,5690,8716,98349376,0.377767492021264,"higher"
"totally","humiliating",1,5690,343,98357749,5.87657004924137,"higher"
"totally","humourless",1,5690,74,98358018,8.90223797549014,"higher"
"totally","hypothetical",1,5690,484,98357608,5.20502233878609,"higher"
"totally","hysterical",1,5690,400,98357692,5.57611126627941,"higher"
"totally","iconoclastic",1,5690,35,98358057,10.3803097885089,"higher"
"totally","idealistic",1,5690,170,98357922,7.25746031608894,"higher"
"totally","identical",1,5690,2146,98355946,2.4203589647972,"higher"
"totally","identifiable",1,5690,549,98357543,4.96075987228309,"higher"
"totally","idiomatic",1,5690,74,98358018,8.90223797549014,"higher"
"totally","idle",4,5687,611,98357481,29.8772507955016,"higher"
"totally","ignorable",1,5690,2,98358090,15.6964060671367,"higher"
"totally","ignorant",10,5681,714,98357378,89.7455331753871,"higher"
"totally","ill-prepared",1,5690,41,98358051,10.0686647649415,"higher"
"totally","illegal",2,5689,2385,98355707,6.96985584488372,"higher"
"totally","illegible",5,5686,62,98358030,62.0172136844453,"higher"
"totally","illiterate",3,5688,223,98357869,26.6810888613608,"higher"
"totally","illogical",11,5680,211,98357881,127.160637436196,"higher"
"totally","illusory",1,5690,204,98357888,6.89772780637025,"higher"
"totally","imaginary",3,5688,719,98357373,19.7419957808367,"higher"
"totally","immaculate",3,5688,462,98357630,22.3591124444292,"higher"
"totally","immobile",3,5688,147,98357945,29.1521009235644,"higher"
"totally","immoral",5,5686,308,98357784,46.328071341498,"higher"
"totally","immune",3,5688,965,98357127,18.0080301072567,"higher"
"totally","impartial",5,5686,304,98357788,46.4572731667715,"higher"
"totally","impassable",2,5689,96,98357996,19.5157913928536,"higher"
"totally","impassive",1,5690,147,98357945,7.54461452573291,"higher"
"totally","impenetrable",1,5690,186,98357906,7.07991913869775,"higher"
"totally","imperfect",1,5690,346,98357746,5.85952571532517,"higher"
"totally","impermeable",1,5690,49,98358043,9.71701744463109,"higher"
"totally","impersonal",1,5690,457,98357635,5.31657963339387,"higher"
"totally","impervious",3,5688,147,98357945,29.1521009235644,"higher"
"totally","implausible",1,5690,156,98357936,7.42719969990512,"higher"
"totally","important",1,5690,38678,98319414,0.864964258514789,"lower"
"totally","impossible",12,5679,6799,98351293,58.8193054984041,"higher"
"totally","impotent",2,5689,214,98357878,16.3456765202571,"higher"
"totally","impracticable",2,5689,165,98357927,17.374619150839,"higher"
"totally","impractical",16,5675,273,98357819,188.617681587272,"higher"
"totally","impregnable",1,5690,97,98357995,8.36678621196454,"higher"
"totally","impressive",1,5690,2893,98355199,1.90952985545747,"higher"
"totally","impromptu",1,5690,159,98357933,7.38957083884252,"higher"
"totally","improper",1,5690,376,98357716,5.69692607559926,"higher"
"totally","in-your-face",1,5690,6,98358086,13.7743253910954,"higher"
"totally","inaccessible",3,5688,335,98357757,24.2656828961237,"higher"
"totally","inaccurate",5,5686,452,98357640,42.5345221954483,"higher"
"totally","inactive",3,5688,312,98357780,24.6878185967148,"higher"
"totally","inadequate",59,5632,2224,98355868,604.422886401554,"higher"
"totally","inadmissible",1,5690,88,98358004,8.55944646900107,"higher"
"totally","inadvertent",1,5690,72,98358020,8.95643253492571,"higher"
"totally","inadvisable",1,5690,46,98358046,9.84171559980434,"higher"
"totally","inappropriate",20,5671,1216,98356876,185.881511564256,"higher"
"totally","inarticulate",1,5690,77,98358015,8.8236263029552,"higher"
"totally","inaudible",1,5690,88,98358004,8.55944646900107,"higher"
"totally","incapable",15,5676,808,98357284,142.986967199185,"higher"
"totally","incapacitated",3,5688,78,98358014,32.8933422981351,"higher"
"totally","incensed",1,5690,105,98357987,8.20999336993568,"higher"
"totally","incoherent",1,5690,168,98357924,7.28082811396783,"higher"
"totally","incommensurate",1,5690,9,98358083,13.0146414679324,"higher"
"totally","incompatible",7,5684,623,98357469,59.7669359184641,"higher"
"totally","incompetent",5,5686,364,98357728,44.67636910319,"higher"
"totally","incomprehensible",13,5678,334,98357758,142.863838814837,"higher"
"totally","inconceivable",1,5690,254,98357838,6.46604619971667,"higher"
"totally","inconclusive",1,5690,226,98357866,6.69591881734567,"higher"
"totally","inconsequential",1,5690,92,98358000,8.47149615511764,"higher"
"totally","inconsistent",5,5686,632,98357460,39.2189147446368,"higher"
"totally","inconsolable",1,5690,31,98358061,10.6189551813494,"higher"
"totally","incorrect",5,5686,685,98357407,38.4227931368797,"higher"
"totally","incredible",1,5690,1194,98356898,3.48243606720902,"higher"
"totally","incredulous",2,5689,169,98357923,17.2798381281674,"higher"
"totally","indefensible",3,5688,107,98357985,31.0305724825515,"higher"
"totally","independent",32,5659,9806,98348286,195.28614431234,"higher"
"totally","indianized",1,5690,0,98358092,19.5152596699728,"higher"
"totally","indifferent",5,5686,590,98357502,39.8989268222504,"higher"
"totally","indigent",1,5690,26,98358066,10.9640969993597,"higher"
"totally","indigestible",1,5690,62,98358030,9.25212107490498,"higher"
"totally","indispensable",2,5689,446,98357646,13.4448201347082,"higher"
"totally","indistinguishable",1,5690,297,98357795,6.15879403977936,"higher"
"totally","individual",1,5690,15464,98342628,0.0119237733074885,"higher"
"totally","industrial",1,5690,11414,98346678,0.150614753123039,"higher"
"totally","inedible",2,5689,47,98358045,22.3243816734645,"higher"
"totally","inefectual",1,5690,0,98358092,19.5152596699728,"higher"
"totally","ineffective",9,5682,652,98357440,80.510898359358,"higher"
"totally","ineffectual",2,5689,169,98357923,17.2798381281674,"higher"
"totally","inelastic",2,5689,75,98358017,20.4893173063935,"higher"
"totally","ineligible",1,5690,142,98357950,7.61300869704332,"higher"
"totally","inexcusable",1,5690,39,98358053,10.1672238927811,"higher"
"totally","inexorable",1,5690,163,98357929,7.34049531674573,"higher"
"totally","inexperienced",3,5688,484,98357608,22.0834185229907,"higher"
"totally","inexplicable",3,5688,238,98357854,26.2947520329092,"higher"
"totally","infatuated",1,5690,63,98358029,9.22048939178536,"higher"
"totally","infectious",1,5690,468,98357624,5.27033387151386,"higher"
"totally","inflexible",3,5688,236,98357856,26.3448361233041,"higher"
"totally","informal",2,5689,2366,98355726,6.99963795771515,"higher"
"totally","inherent",1,5690,1301,98356791,3.32323617035279,"higher"
"totally","inhospitable",1,5690,106,98357986,8.19124089119922,"higher"
"totally","inhuman",1,5690,184,98357908,7.1012513338977,"higher"
"totally","innocent",12,5679,2034,98356058,87.1820728536823,"higher"
"totally","innocuous",3,5688,183,98357909,27.8538415553669,"higher"
"totally","innovative",1,5690,1006,98357086,3.80318234459348,"higher"
"totally","inoperable",1,5690,44,98358048,9.9294140254676,"higher"
"totally","insane",6,5685,357,98357735,56.0061028942528,"higher"
"totally","insatiable",1,5690,155,98357937,7.43990461835767,"higher"
"totally","inscrutable",1,5690,112,98357980,8.08231779112593,"higher"
"totally","insensitive",4,5687,307,98357785,35.3223283986343,"higher"
"totally","insignificant",2,5689,530,98357562,12.7657222368156,"higher"
"totally","insincere",1,5690,62,98358030,9.25212107490498,"higher"
"totally","instinctive",1,5690,479,98357613,5.22519091627345,"higher"
"totally","institutionalised",1,5690,116,98357976,8.01290405947516,"higher"
"totally","integrated",8,5683,1934,98356158,52.5158930719925,"higher"
"totally","intentional",1,5690,255,98357837,6.45831872488052,"higher"
"totally","interacting",1,5690,177,98357915,7.17779937674776,"higher"
"totally","interactive",1,5690,857,98357235,4.10636962164044,"higher"
"totally","interchangeable",4,5687,179,98357913,39.5863879542427,"higher"
"totally","internal",1,5690,6665,98351427,0.67700138963943,"higher"
"totally","intertwined",3,5688,84,98358008,32.4574318605256,"higher"
"totally","intuitive",1,5690,440,98357652,5.39034571050485,"higher"
"totally","inverted",2,5689,491,98357601,13.0663444674467,"higher"
"totally","invisible",5,5686,1195,98356897,32.9324475596807,"higher"
"totally","involuntary",1,5690,366,98357726,5.74960819958534,"higher"
"totally","involved",8,5683,9812,98348280,27.4685558820728,"higher"
"totally","irrational",7,5684,487,98357605,63.177392617303,"higher"
"totally","irreconcilable",2,5689,100,98357992,19.3546104343499,"higher"
"totally","irrelevant",26,5665,1304,98356788,251.561403373731,"higher"
"totally","irresistible",5,5686,484,98357608,41.8578256171427,"higher"
"totally","irresponsible",6,5685,412,98357680,54.3063323682314,"higher"
"totally","irretrievable",1,5690,34,98358058,10.4373447409863,"higher"
"totally","irreversible",1,5690,270,98357822,6.34595466657862,"higher"
"totally","irritating",1,5690,420,98357672,5.48096375937477,"higher"
"totally","italianized",1,5690,6,98358086,13.7743253910954,"higher"
"totally","japanese",1,5690,5582,98352510,0.906310970466897,"higher"
"totally","jewish",1,5690,2185,98355907,2.38885914162361,"higher"
"totally","justified",5,5686,923,98357169,35.4775767885189,"higher"
"totally","lacking",6,5685,268,98357824,59.4037436571645,"higher"
"totally","lead-free",1,5690,55,98358037,9.48888396403669,"higher"
"totally","leak-proof",1,5690,2,98358090,15.6964060671367,"higher"
"totally","left-handed",1,5690,142,98357950,7.61300869704332,"higher"
"totally","legal",1,5690,12965,98345127,0.0752669939086669,"higher"
"totally","legible",1,5690,97,98357995,8.36678621196454,"higher"
"totally","lethargic",1,5690,104,98357988,8.22892559494812,"higher"
"totally","level",1,5690,4725,98353367,1.14048071003741,"higher"
"totally","liable",1,5690,2224,98355868,2.35799634892172,"higher"
"totally","lifeless",1,5690,253,98357839,6.47380455328931,"higher"
"totally","lightless",1,5690,18,98358074,11.6820442777719,"higher"
"totally","liquid",4,5687,1660,98356432,22.0192450446467,"higher"
"totally","local",1,5690,45344,98312748,1.31851557557713,"lower"
"totally","logical",1,5690,2270,98355822,2.32238270384299,"higher"
"totally","lost",1,5690,2897,98355195,1.90722975806367,"higher"
"totally","lovable",1,5690,143,98357949,7.59913825118994,"higher"
"totally","loving",1,5690,1152,98356940,3.54916512917555,"higher"
"totally","loyal",5,5686,1322,98356770,31.9391397492497,"higher"
"totally","ludicrous",1,5690,414,98357678,5.50901259686765,"higher"
"totally","lumbering",1,5690,96,98357996,8.38728945194553,"higher"
"totally","machine-selected",1,5690,0,98358092,19.5152596699728,"higher"
"totally","mad",4,5687,2954,98355138,17.5623569505705,"higher"
"totally","magical",2,5689,828,98357264,11.0183600294612,"higher"
"totally","maintenance-free",1,5690,17,98358075,11.79309689012,"higher"
"totally","maladaptive",1,5690,30,98358062,10.6833667786933,"higher"
"totally","male",2,5689,9314,98348778,2.32339173656756,"higher"
"totally","masculine",1,5690,656,98357436,4.61731155241011,"higher"
"totally","masked",1,5690,305,98357787,6.10664843270132,"higher"
"totally","materialistic",1,5690,114,98357978,8.04730576813303,"higher"
"totally","meaningless",8,5683,631,98357461,70.2180074022191,"higher"
"totally","mega",1,5690,207,98357885,6.86894806783546,"higher"
"totally","merciless",1,5690,121,98357971,7.92943603885526,"higher"
"totally","meteorite",1,5690,2,98358090,15.6964060671367,"higher"
"totally","minimal",1,5690,1368,98356724,3.23059232802721,"higher"
"totally","mint",1,5690,436,98357656,5.40812703857185,"higher"
"totally","miscible",1,5690,21,98358071,11.3817637272078,"higher"
"totally","miserable",3,5688,1132,98356960,17.0710391125198,"higher"
"totally","misguided",3,5688,303,98357789,24.861548670977,"higher"
"totally","misleading",7,5684,1281,98356811,49.7912644571177,"higher"
"totally","misplaced",2,5689,242,98357850,15.8592186575695,"higher"
"totally","missing",3,5688,2975,98355117,11.4915679453187,"higher"
"totally","mistaken",2,5689,672,98357420,11.834214232864,"higher"
"totally","modern",2,5689,12877,98345215,1.44001410841385,"higher"
"totally","modular",1,5690,586,98357506,4.83471282467677,"higher"
"totally","monochrome",1,5690,146,98357946,7.55810439070752,"higher"
"totally","monotonous",1,5690,217,98357875,6.7759698706668,"higher"
"totally","moral",1,5690,5202,98352890,1.0033387883855,"higher"
"totally","motionless",1,5690,356,98357736,5.80377983781687,"higher"
"totally","motiveless",1,5690,35,98358057,10.3803097885089,"higher"
"totally","multi-channel",1,5690,11,98358081,12.6324687494091,"higher"
"totally","mutilated",1,5690,145,98357947,7.57168744581834,"higher"
"totally","myopic",1,5690,69,98358023,9.04060646249504,"higher"
"totally","mystical",1,5690,494,98357598,5.16531984963003,"higher"
"totally","mystified",1,5690,112,98357980,8.08231779112593,"higher"
"totally","naive",1,5690,755,98357337,4.3478513229452,"higher"
"totally","naked",12,5679,1890,98356202,88.9223316339813,"higher"
"totally","natural",8,5683,13961,98344131,22.3073992985159,"higher"
"totally","necessary",1,5690,17846,98340246,0.00103843296549068,"lower"
"totally","negative",9,5682,4561,98353531,46.0539021741255,"higher"
"totally","neglected",2,5689,542,98357550,12.6777210897047,"higher"
"totally","nerve-racking",1,5690,43,98358049,9.97475675937336,"higher"
"totally","neutral",2,5689,1537,98356555,8.62830264808676,"higher"
"totally","new",92,5599,113469,98244623,316.114527716569,"higher"
"totally","non-competitive",1,5690,32,98358060,10.5565606865827,"higher"
"totally","non-disciplinarian",1,5690,0,98358092,19.5152596699728,"higher"
"totally","non-existent",3,5688,391,98357701,23.3485240475429,"higher"
"totally","non-political",1,5690,108,98357984,8.15426161116725,"higher"
"totally","nonplussed",3,5688,60,98358032,34.4318185184562,"higher"
"totally","normal",6,5685,12168,98345924,15.122851862508,"higher"
"totally","novel",4,5687,1713,98356379,21.7742426296467,"higher"
"totally","numb",2,5689,236,98357856,15.9585304197437,"higher"
"totally","obedient",2,5689,194,98357898,16.7339200198851,"higher"
"totally","objectionable",1,5690,174,98357918,7.21154411261438,"higher"
"totally","objective",9,5682,2166,98355926,59.1614682204006,"higher"
"totally","oblivious",13,5678,313,98357779,144.516732909357,"higher"
"totally","obnoxious",1,5690,142,98357950,7.61300869704332,"higher"
"totally","obsessed",7,5684,563,98357529,61.1694213672855,"higher"
"totally","obsessive",1,5690,298,98357794,6.15219830046088,"higher"
"totally","obsolete",1,5690,339,98357753,5.89953362032534,"higher"
"totally","off-screen",1,5690,20,98358072,11.4769221229905,"higher"
"totally","off-target",1,5690,5,98358087,14.1091036590962,"higher"
"totally","one-off",1,5690,477,98357615,5.23331902150201,"higher"
"totally","one-sided",5,5686,207,98357885,50.2511250978628,"higher"
"totally","open",8,5683,21304,98336788,16.3956101317235,"higher"
"totally","open-ended",1,5690,265,98357827,6.38269072489439,"higher"
"totally","opposed",30,5661,727,98357365,333.209590898584,"higher"
"totally","opposing",1,5690,669,98357423,4.57959866840371,"higher"
"totally","opposite",7,5684,3462,98354630,36.1484998325209,"higher"
"totally","ordinary",2,5689,6683,98351409,3.34666098207848,"higher"
"totally","organic",3,5688,2112,98355980,13.4461714000569,"higher"
"totally","organised",1,5690,1065,98357027,3.69607809670105,"higher"
"totally","original",1,5690,10832,98347260,0.187939090374181,"higher"
"totally","other",2,5689,137019,98221073,6.35279093008173,"lower"
"totally","outclassed",1,5690,16,98358076,11.9106962085515,"higher"
"totally","outdated",1,5690,243,98357849,6.55314142330532,"higher"
"totally","outraged",1,5690,426,98357666,5.453322113543,"higher"
"totally","outrageous",3,5688,601,98357491,20.8014967019759,"higher"
"totally","outside",2,5689,3618,98354474,5.4461709625474,"higher"
"totally","outstanding",1,5690,2991,98355101,1.85425223016696,"higher"
"totally","overawed",2,5689,38,98358054,23.1540470182241,"higher"
"totally","overpowering",3,5688,163,98357929,28.5399788552171,"higher"
"totally","overrated",2,5689,47,98358045,22.3243816734645,"higher"
"totally","overwhelmed",4,5687,130,98357962,42.1064259732858,"higher"
"totally","packed",1,5690,860,98357232,4.09973184526481,"higher"
"totally","painless",1,5690,124,98357968,7.88099995367642,"higher"
"totally","paralysed",5,5686,216,98357876,49.8315237466902,"higher"
"totally","paralytic",1,5690,39,98358053,10.1672238927811,"higher"
"totally","paranoid",4,5687,283,98357809,35.966379728578,"higher"
"totally","passive",5,5686,1384,98356708,31.488831904358,"higher"
"totally","patriarchal",1,5690,278,98357814,6.28858822800345,"higher"
"totally","peaceful",2,5689,1601,98356491,8.47262605705711,"higher"
"totally","penniless",1,5690,141,98357951,7.62697759470223,"higher"
"totally","perfect",1,5690,5427,98352665,0.944693210117465,"higher"
"totally","persistent",1,5690,1230,98356862,3.42721538689233,"higher"
"totally","petrified",1,5690,169,98357923,7.26910940759863,"higher"
"totally","physical",1,5690,9389,98348703,0.306889743761785,"higher"
"totally","pictorial",1,5690,338,98357754,5.90531760739894,"higher"
"totally","pissed",6,5685,240,98357852,60.7092552794491,"higher"
"totally","placid",1,5690,193,98357899,7.00703628511662,"higher"
"totally","planned",1,5690,1641,98356451,2.89838748747613,"higher"
"totally","platonic",1,5690,103,98357989,8.24804097853291,"higher"
"totally","pleasant",1,5690,2542,98355550,2.12755730257503,"higher"
"totally","pointless",5,5686,528,98357564,40.9970751613664,"higher"
"totally","positive",3,5688,8254,98349838,5.98135965104052,"higher"
"totally","powerful",1,5690,7061,98351031,0.607395287043075,"higher"
"totally","powerless",4,5687,452,98357640,32.2610182203407,"higher"
"totally","practical",1,5690,7627,98350465,0.518678980825999,"higher"
"totally","predictable",10,5681,922,98357170,84.687651715047,"higher"
"totally","predominant",1,5690,410,98357682,5.52794387806618,"higher"
"totally","preoccupied",4,5687,572,98357520,30.398627273033,"higher"
"totally","prepared",3,5688,6110,98351982,7.53762027026475,"higher"
"totally","private",8,5683,17393,98340699,19.188146536543,"higher"
"totally","professional",2,5689,10522,98347570,1.97539306222363,"higher"
"totally","promiscuous",1,5690,112,98357980,8.08231779112593,"higher"
"totally","protective",1,5690,1257,98356835,3.38692914831575,"higher"
"totally","proximal",2,5689,490,98357602,13.0743671470976,"higher"
"totally","psychedelic",1,5690,140,98357952,7.6410464286601,"higher"
"totally","pure",3,5688,3296,98354796,10.9141956109315,"higher"
"totally","purged",2,5689,33,98358059,23.7024116241973,"higher"
"totally","purposeless",1,5690,30,98358062,10.6833667786933,"higher"
"totally","put-on",1,5690,0,98358092,19.5152596699728,"higher"
"totally","puzzled",1,5690,962,98357130,3.88749204178504,"higher"
"totally","qualified",1,5690,2047,98356045,2.50334293645631,"higher"
"totally","quiet",1,5690,5922,98352170,0.827406111748089,"higher"
"totally","racist",1,5690,697,98357395,4.50089545900577,"higher"
"totally","rainproof",1,5690,3,98358089,15.0169256015878,"higher"
"totally","random",3,5688,2256,98355836,13.0673501490883,"higher"
"totally","rat-arsed.",1,5690,0,98358092,19.5152596699728,"higher"
"totally","raw",1,5690,2383,98355709,2.23831685350423,"higher"
"totally","re-built",1,5690,4,98358088,14.5116982484712,"higher"
"totally","reactive",1,5690,427,98357665,5.44875399532015,"higher"
"totally","real",1,5690,22171,98335921,0.067526354506534,"lower"
"totally","realistic",1,5690,1848,98356244,2.68480895222569,"higher"
"totally","reasonable",1,5690,6134,98351958,0.781595419948776,"higher"
"totally","rebuilt",1,5690,296,98357796,6.16541237656852,"higher"
"totally","reckless",1,5690,539,98357553,4.99633489443724,"higher"
"totally","recycled",2,5689,332,98357760,14.6093000717007,"higher"
"totally","red",3,5688,13160,98344932,3.75033062516322,"higher"
"totally","reductive",1,5690,49,98358043,9.71701744463109,"higher"
"totally","redundant",2,5689,1200,98356892,9.57863276463306,"higher"
"totally","refreshing",1,5690,441,98357651,5.38592624240254,"higher"
"totally","refurbished",3,5688,223,98357869,26.6810888613608,"higher"
"totally","relational",1,5690,634,98357458,4.68293702769659,"higher"
"totally","relaxed",16,5675,1645,98356447,132.068043439067,"higher"
"totally","relaxing",1,5690,528,98357564,5.03626217197847,"higher"
"totally","relevant",1,5690,7889,98350203,0.481448573823231,"higher"
"totally","reliable",10,5681,2191,98355901,67.5853760707497,"higher"
"totally","reliant",3,5688,182,98357910,27.8863353653913,"higher"
"totally","remote",1,5690,2812,98355280,1.95694436675172,"higher"
"totally","renovating",1,5690,9,98358083,13.0146414679324,"higher"
"totally","reprehensible",2,5689,59,98358033,21.4330913661705,"higher"
"totally","repressed",1,5690,291,98357801,6.1988483340081,"higher"
"totally","repugnant",1,5690,95,98357997,8.40800748009475,"higher"
"totally","residential",1,5690,2915,98355177,1.89692627187489,"higher"
"totally","responsible",10,5681,9280,98348812,39.5690281647846,"higher"
"totally","responsive",2,5689,622,98357470,12.1372258564023,"higher"
"totally","restored",1,5690,580,98357512,4.85458437418221,"higher"
"totally","restricted",2,5689,1336,98356756,9.16526975853157,"higher"
"totally","reverberation-free",1,5690,0,98358092,19.5152596699728,"higher"
"totally","reversible",1,5690,212,98357880,6.82190517960933,"higher"
"totally","revised",1,5690,1031,98357061,3.75700464564922,"higher"
"totally","ridiculous",16,5675,1758,98356334,129.965058315846,"higher"
"totally","right",4,5687,40998,98317094,0.924689743216514,"higher"
"totally","rigid",3,5688,1404,98356688,15.8119997148224,"higher"
"totally","rude",1,5690,949,98357143,3.91318503643715,"higher"
"totally","ruined",1,5690,490,98357602,5.18110082220988,"higher"
"totally","ruthless",4,5687,628,98357464,29.6603767462084,"higher"
"totally","safe",8,5683,6523,98351569,33.6175283813361,"higher"
"totally","saintly",1,5690,94,98357998,8.42894477483908,"higher"
"totally","sane",1,5690,285,98357807,6.23975014585723,"higher"
"totally","satisfactory",9,5682,2151,98355941,59.2845624944672,"higher"
"totally","satisfied",9,5682,3107,98354985,52.7875290386524,"higher"
"totally","satisfying",1,5690,818,98357274,4.1949530181347,"higher"
"totally","scalable",1,5690,121,98357971,7.92943603885526,"higher"
"totally","sceptical",1,5690,753,98357339,4.35292143876767,"higher"
"totally","sealed",2,5689,526,98357566,12.7955054613169,"higher"
"totally","secular",1,5690,947,98357145,3.91717085348376,"higher"
"totally","secure",6,5685,1767,98356325,37.0573904347747,"higher"
"totally","self-absorbed",1,5690,39,98358053,10.1672238927811,"higher"
"totally","self-confident",1,5690,88,98358004,8.55944646900107,"higher"
"totally","self-conscious",1,5690,265,98357827,6.38269072489439,"higher"
"totally","self-contained",2,5689,321,98357771,14.742391854558,"higher"
"totally","self-sufficient",1,5690,264,98357828,6.39012223006138,"higher"
"totally","selfish",3,5688,650,98357442,20.3380245609224,"higher"
"totally","selfstanding",1,5690,0,98358092,19.5152596699728,"higher"
"totally","senile",1,5690,169,98357923,7.26910940759863,"higher"
"totally","sensitive",1,5690,3577,98354515,1.56427395785096,"higher"
"totally","sensuous",1,5690,192,98357900,7.01728334348219,"higher"
"totally","separate",20,5671,7515,98350577,114.028490886658,"higher"
"totally","serious",4,5687,12061,98346031,7.36508046276999,"higher"
"totally","sexless",1,5690,30,98358062,10.6833667786933,"higher"
"totally","shallow",1,5690,1356,98356736,3.24681875339735,"higher"
"totally","shameful",1,5690,233,98357859,6.63585432142774,"higher"
"totally","sheltered",1,5690,634,98357458,4.68293702769659,"higher"
"totally","shocked",3,5688,1459,98356633,15.5880464186755,"higher"
"totally","shop-soiled",1,5690,8,98358084,13.2372075289344,"higher"
"totally","short",1,5690,18854,98339238,0.00779369179693654,"lower"
"totally","sick",1,5690,4289,98353803,1.28364115328545,"higher"
"totally","significant",1,5690,11978,98346114,0.11941746306363,"higher"
"totally","silent",16,5675,3473,98354619,108.447598281073,"higher"
"totally","sleepless",1,5690,188,98357904,7.05881696076309,"higher"
"totally","smooth",2,5689,2729,98355363,6.47091627132774,"higher"
"totally","soaked",2,5689,289,98357803,15.1573742049585,"higher"
"totally","sober",1,5690,555,98357537,4.93973438466504,"higher"
"totally","solid",1,5690,3471,98354621,1.61216464336428,"higher"
